imdb_id,title,soup
tt0114436,Showgirls,danc femalenud go-godanc spanner seduct stripteas sexapp elizabethberkley kylemaclachlan ginagershon paulverhoeven paulverhoeven paulverhoeven drama
tt0114478,Smoke,smoke robber cigarett cigar independentfilm writer harveykeitel williamhurt giancarloesposito waynewang waynewang waynewang comedy drama
tt0114496,Something to Talk About,hors savannah basedontruestori famili juliaroberts dennisquaid robertduvall lassehallström lassehallström lassehallström comedy
tt0114508,Species,telepathi dna paranoia genet instinct femmefatal alien ontherun decapit sexualattract losangel cocoon geneticengin aliendna natashahenstridge benkingsley michaelmadsen rogerdonaldson rogerdonaldson rogerdonaldson sciencefiction horror action
tt0114558,Strange Days,pornographi prostitut rape policebrut dream ex-girlfriend futur bodyguard rapper virtualr dystopia minidisc polic ex-cop murder cyberpunk losangel violenc crimin privatedetect revolt womandirector ralphfiennes angelabassett tomsizemore kathrynbigelow kathrynbigelow kathrynbigelow crime drama sciencefiction thriller
tt0058450,The Umbrellas of Cherbourg,carmechan letter music war singl catherinedeneuve ninocastelnuovo annevernon jacquesdemy jacquesdemy jacquesdemy drama romance
tt0114666,The Tie That Binds,darylhannah keithcarradine moirakelly wesleystrick wesleystrick wesleystrick thriller
tt0114663,Three Wishes,basebal drifter dog koreanwar womandirector patrickswayze maryelizabethmastrantonio josephmazzello marthacoolidge marthacoolidge marthacoolidge drama fantasy
tt0114702,Total Eclipse,mentor poet womandirector leonardodicaprio davidthewlis romanebohringer agnieszkaholland agnieszkaholland agnieszkaholland drama romance
tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",transvest gay newyork dragqueen homophobia travel roadmovi womandirector patrickswayze wesleysnipes johnleguizamo beebankidron beebankidron beebankidron comedy
tt0114781,Under Siege 2: Dark Territory,terrorist pentagon satellit navys train stevenseagal ericbogosian everettmcgill geoffmurphy geoffmurphy geoffmurphy action thriller
tt0114798,Unstrung Heroes,womandirector andiemacdowell johnturturro michaelrichards dianekeaton dianekeaton dianekeaton comedy drama family
tt0114805,Unzipped,fashion sandrabernhard isaacmizrahi naomicampbell douglaskeeve douglaskeeve douglaskeeve documentary
tt0114887,A Walk in the Clouds,worldwarii vineyard love remak pregnanc harvest keanureeves aitanasánchez-gijón anthonyquinn alfonsoaráu alfonsoaráu alfonsoaráu drama romance
tt0114898,Waterworld,ocean tattoo mutant water dystopia doomsday kevincostner chaimgirafi rickaviles kevinreynolds kevinreynolds kevinreynolds adventure action
tt0114928,White Man's Burden,dystopia johntravolta harrybelafonte kellylynch desmondnakano desmondnakano desmondnakano drama
tt0109340,The Browning Version,albertfinney gretascacchi matthewmodine mikefiggis mikefiggis mikefiggis drama
tt0111579,Burnt by the Sun,wifehusbandrelationship colonel nikitamikhalkov olegmenshikov ingeborgadapkunaite nikitamikhalkov nikitamikhalkov nikitamikhalkov drama
tt0110882,Before the Rain,monk mountain restaur warphotograph christian fashionphotograph girl violenc albanian katrincartlidge radeserbedzija grégoirecolin milčomančevski milčomančevski milčomančevski drama war
tt0112471,Before Sunrise,dialogu sunris talk soulmat walk austria travel danub bittersweet romant vienna ethanhawke juliedelpy andreaeckert richardlinklater richardlinklater richardlinklater drama romance
tt0112508,Billy Madison,womandirector adamsandler darrenmcgavin bridgettewilson tamradavis tamradavis tamradavis comedy
tt0112438,The Babysitter,alcohol obsess babysitt parti teenag parent aliciasilverstone jeremylondon j.t.walsh guyferland guyferland guyferland drama thriller
tt0112571,Boys on the Side,aid roommat homicid carjourney friendship friend homosexu escap roadmovi whoopigoldberg mary-louiseparker drewbarrymore herbertross herbertross herbertross comedy drama
tt0112757,The Cure,mississippi bradrenfro josephmazzello annabellasciorra peterhorton peterhorton peterhorton drama family
tt0112643,Castle Freak,castl voyeur jeffreycombs barbaracrampton jonathanfuller stuartgordon stuartgordon stuartgordon thriller drama horror mystery
tt0112679,Circle of Friends,forbiddenlov moralconflict independentfilm chriso'donnell minniedriver geraldineo'rawe pato'connor pato'connor pato'connor drama family romance
tt0109445,Clerks,salesclerk loser aftercreditssting briano'halloran jeffanderson jasonmewes kevinsmith kevinsmith kevinsmith comedy
tt0112883,Don Juan DeMarco,sexaddict love mentalinstitut patient psychiatrist johnnydepp marlonbrando fayedunaway jeremyleven jeremyleven jeremyleven romance drama comedy
tt0109635,Disclosure,employe workplac sexualharass intrigu michaeldouglas demimoore donaldsutherland barrylevinson barrylevinson barrylevinson drama thriller crime mystery romance
tt0109676,Drop Zone,terrorist transportofprison airplan parachut suspens wesleysnipes garybusey yancybutler johnbadham johnbadham johnbadham action adventure thriller
tt0112854,Destiny Turns on the Radio,heist expectantfath dylanmcdermott nancytravis jameslegros jackbaran jackbaran jackbaran crime comedy fantasy
tt0109579,Death and the Maiden,marriedcoupl chile reveng doctor tortur humili sigourneyweaver benkingsley stuartwilson romanpolanski romanpolanski romanpolanski drama thriller mystery
tt0109642,Dolores Claiborne,childabus detect basedonnovel bar island suspicionofmurd murder suspens dysfunctionalfamili domesticviol report maid anger alcohol accid abusivefath abusivehusband kathybates jenniferjasonleigh judyparfitt taylorhackford taylorhackford taylorhackford crime drama mystery
tt0109686,Dumb and Dumber,gasstat motel utah stupid pill prank cigarsmok violenc crimin firedfromthejob clumsi stepmotherstepdaughterrelationship sittingonatoilet aspencolorado defec scooter hotelsuit laxat jimcarrey jeffdaniels laurenholly peterfarrelly peterfarrelly peterfarrelly comedy
tt0111797,Eat Drink Man Woman,cook senseoflif daughter date famili sihunglung yu-wenwang jacklynwu anglee anglee anglee comedy drama romance
tt0109759,Exotica,secret nightclub petshop independentfilm unhappi brucegreenwood miakirshner eliaskoteas atomegoyan atomegoyan atomegoyan drama mystery
tt0109758,Exit to Eden,femalenud sexual island love mistress kinki smuggler bdsm danadelany paulmercurio rosieo'donnell garrymarshall garrymarshall garrymarshall thriller comedy crime romance
tt0109707,Ed Wood,individu taxi transsexu fortunetel filmbusi filmmak filmproduc vorort filmmak boxer filmdirector oddbal celebr morphin moviestudio losangel drugaddict cultdirector handgun trickortr actor johnnydepp martinlandau sarahjessicaparker timburton timburton timburton comedy drama history
tt0113117,French Kiss,pari airport inlovewithenemi canadian necklac fearoffli deal vineyard smuggl megryan kevinkline timothyhutton lawrencekasdan lawrencekasdan lawrencekasdan comedy romance
tt0113097,Forget Paris,pari basketbal crisi fallinginlov refere billycrystal debrawinger joemantegna billycrystal billycrystal billycrystal comedy drama romance
tt0113028,Far from Home: The Adventures of Yellow Dog,wilder boyanddog mimirogers jessebradford brucedavison phillipborsos phillipborsos phillipborsos action adventure drama family
tt0113198,A Goofy Movie,fathersonrelationship popsing music celebr roadtrip firstlov billfarmer jasonmarsden robpaulsen kevinlima kevinlima kevinlima romance animation family comedy adventure
tt0113303,Hideaway,suspens jeffgoldblum christinelahti aliciasilverstone brettleonard brettleonard brettleonard drama thriller
tt0113089,Fluke,fathersonrelationship basedonnovel reincarn talkingdog caraccid dog flashback samuell.jackson matthewmodine nancytravis carlocarlei carlocarlei carlocarlei drama family fantasy
tt0109771,Farinelli,brotherbrotherrelationship opera biographi dresden operasing stefanodionisi enricoloverso elsazylberstein gérardcorbiau gérardcorbiau gérardcorbiau history drama
tt0113199,Gordy,countrymus tedmanson afemoomilami marklewis marklewis marklewis drama family fantasy
tt0113234,Gumby: The Movie,artclokey artclokey artclokey fantasy animation sciencefiction family
tt0109906,The Glass Shield,icecube loripetty erichanderson charlesburnett charlesburnett charlesburnett drama action thriller crime
tt0110057,Hoop Dreams,chicago sportsteam ghetto narrat colleg sport basketbal highschoolsport independentfilm innerc highschoolstud williamgates arthuragee stevejames stevejames stevejames stevejames documentary
tt0110005,Heavenly Creatures,mother sex secret obsess literatur nuditi fantasi passion love friend murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse peterjackson peterjackson peterjackson drama fantasy
tt0110066,Houseguest,sinbad philhartman jeffreyjones randallmiller randallmiller randallmiller comedy family
tt0110116,Immortal Beloved,deaf sister-in-law characterstudi unclenephewrelationship garyoldman jeroenkrabbé isabellarossellini bernardrose bernardrose bernardrose drama music romance
tt0110006,Heavyweights,overweight summercamp benstiller aaronschwartz kenanthompson stevenbrill stevenbrill stevenbrill comedy family drama
tt0113360,The Hunted,christopherlambert johnlone joanchen j.f.lawton j.f.lawton j.f.lawton action thriller
tt0110099,I.Q.,weddingvow mathematician carmechan comet alberteinstein halley'scomet timrobbins megryan waltermatthau fredschepisi fredschepisi fredschepisi comedy drama romance
tt0110148,Interview with the Vampire,pari sanfrancisco vampir plantat bite fangvamp bradpitt tomcruise kirstendunst neiljordan neiljordan neiljordan horror romance
tt0113463,Jefferson in Paris,franc revolut biographi presid histori nicknolte gretascacchi thandienewton jamesivory jamesivory jamesivory drama romance
tt0110189,The Jerky Boys,newyork gangster johng.brennan kamalahmed alanarkin jamesmelkonian jamesmelkonian jamesmelkonian comedy crime
tt0110216,Junior,babi medicin media pregnanc scientist scienc arnoldschwarzenegger dannydevito emmathompson ivanreitman ivanreitman ivanreitman comedy family romance
tt0113501,Just Cause,rape blackpeopl florida professor harvardunivers innoc reveng suspens seanconnery laurencefishburne blairunderwood arneglimcher arneglimcher arneglimcher action drama mystery thriller
tt0113538,A Kid in King Arthur's Court,timetravel kid medievaltim thomasiannicholas jossackland artmalik michaelgottlieb michaelgottlieb michaelgottlieb adventure fantasy comedy sciencefiction family
tt0113552,Kiss of Death,hoodlum davidcaruso samuell.jackson nicolascage barbetschroeder barbetschroeder barbetschroeder action crime drama thriller
tt0076759,Star Wars,android galaxi hermit deathstar lightsab jedi rescuemiss rebellion planet smuggler theforc spaceopera galacticwar stormtroop totalitarian markhamill harrisonford carriefisher georgelucas georgelucas georgelucas adventure action sciencefiction
tt0110367,Little Women,depress motherdaughterrelationship pregnant desir womandirector winonaryder gabrielbyrne trinialvarado gillianarmstrong gillianarmstrong gillianarmstrong drama romance
tt0113670,A Little Princess,basedonnovel servant privateschool femalefriendship boardingschool british school littlegirl orphan india richpoor fatherdaughterrelationship schoolgirl presumeddead attic imagin fantasylif lieselmatthews eleanorbron liamcunningham alfonsocuarón alfonsocuarón alfonsocuarón drama family fantasy
tt0110296,Ladybird Ladybird,love children famili socialservic crissyrock vladimirvega sandielavelle kenloach kenloach kenloach drama
tt0109731,L'Enfer,emmanuellebéart françoiscluzet nathaliecardone claudechabrol claudechabrol claudechabrol crime drama
tt0103994,Like Water for Chocolate,chocol jealousi sistersisterrelationship cook mexicanrevolut marriag wed singlemoth recip magicr newmexicancinema marcoleonardi lumicavazos reginatorné alfonsoaráu alfonsoaráu alfonsoaráu drama romance
tt0110322,Legends of the Fall,brotherbrotherrelationship montana basedonnovel worldwari journeyroundtheworld bradpitt anthonyhopkins aidanquinn edwardzwick edwardzwick edwardzwick adventure drama romance war
tt0110443,Major Payne,headquart militarybas militaryservic base major militaryspoof instructor damonwayans orlandobrown michaelironside nickcastle nickcastle nickcastle adventure comedy family
tt0110365,Little Odessa,russianmafia dysfunctionalfamili brother edwardfurlong timroth moirakelly jamesgray jamesgray jamesgray action drama
tt0107566,Mi Vida Loca,eastlosangel gang losangel poverti gangmemb hispan mexicanamerican girlgang womandirector cholo angelaviles seidylópez jacobvargas allisonanders allisonanders allisonanders crime drama
tt0110391,Love Affair,cruis disabl empirestatebuild accid warrenbeatty annettebening katharinehepburn glenngordoncaron glenngordoncaron glenngordoncaron drama romance
tt0113691,Losing Isaiah,mother childabus singlepar basedonnovel smoke babi socialwork drugaddict adopt liber socialwork self-abandon courtcas custodybattl son lookingforbirthpar surrogatemoth racist interracialrelationship extramaritalaffair jessicalange halleberry davidstrathairn stephengyllenhaal stephengyllenhaal stephengyllenhaal drama
